"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","gene_id","ccds_id"
"CCDS25516.1|Mm108|chr11",32213.7489704399,14.9753889479488,2.10559096714553,7.11220231356252,1.14205680037205e-12,7.82092062026936e-12,"Map3k14",53859,"CCDS25516.1"
"CCDS25551.1|Mm108|chr11",8.37610236978339,3.06627907448891,2.21920439523225,1.38170196538747,0.167063230687027,0.18410683815884,"Ccdc47",67163,"CCDS25551.1"
"CCDS25568.1|Mm108|chr11",2782.40445455029,11.4421164321347,2.10696328618129,5.43061974889591,5.61586807431699e-08,1.64226196119216e-07,"Psmd12",66997,"CCDS25568.1"
"CCDS25600.2|Mm108|chr11",1132.02738626181,10.1446931452578,2.11296730629163,4.80115954234159,1.57749523595984e-06,3.93283374495057e-06,"Fam104a",28081,"CCDS25600.2"
"CCDS25661.1|Mm108|chr11",1738.01275158594,10.7632229517294,2.13079223672464,5.05127753247034,4.38864868568479e-07,1.1581750921734e-06,"Evpl",14027,"CCDS25661.1"
"CCDS25710.1|Mm108|chr11",1394.13671211898,10.4451563266612,2.01393320492155,5.18644625409416,2.14344844453468e-07,5.85659398228921e-07,"Cbx4",12418,"CCDS25710.1"
"CCDS25888.1|Mm108|chr12",115.442063953613,6.85102518845369,1.85219800283283,3.69886220478342,0.000216568130194982,0.000387958140514852,"Meox2",17286,"CCDS25888.1"
"CCDS25913.1|Mm108|chr12",1994.53800919658,10.9618389012719,1.84499347288392,5.9413971173228,2.82603078352312e-09,9.82839771916779e-09,"Fam177a",73385,"CCDS25913.1"
"CCDS25933.1|Mm108|chr12",1524.16572985943,10.5738040671828,1.85780099799911,5.69156980676132,1.25876673312128e-08,3.85599738131699e-08,"Pnn",18949,"CCDS25933.1"
"CCDS25992.1|Mm108|chr12",33.6183700555932,5.07117787390175,1.92132216919105,2.63942089214372,0.00830478030218652,0.0120452711621526,"Zbtb1",268564,"CCDS25992.1"
"CCDS26120.1|Mm108|chr12",90.4846977089526,6.49960192679551,1.85580226704431,3.50231381985931,0.000461236008972934,0.000797216232761524,"Chga",12652,"CCDS26120.1"
"CCDS26129.1|Mm108|chr12",121.595935082434,6.92595119047697,1.86170362288863,3.72022222298232,0.000199047559776348,0.000361358153822163,"Ddx24",27225,"CCDS26129.1"
"CCDS26163.1|Mm108|chr12",115.954886547682,6.85741980880616,1.96098801668505,3.49692081260051,0.000470661520814882,0.000810916824079143,"Yy1",22632,"CCDS26163.1"
"CCDS26176.1|Mm108|chr12",2493.62835380157,11.2840307489954,2.10221369008838,5.36768968930131,7.97516130266929e-08,2.28283717711327e-07,"Cdc42bpb",217866,"CCDS26176.1"
"CCDS26183.1|Mm108|chr12",163.59040750781,7.35394434485973,1.91033703989192,3.84955334650046,0.000118333410201354,0.000227823398288017,"Ckb",12709,"CCDS26183.1"
"CCDS26490.1|Mm108|chr13",399.88766279687,8.64345096205472,2.33528570785956,3.70123918155478,0.000214549117223652,0.000386004011888499,"Dek",110052,"CCDS26490.1"
"CCDS26527.1|Mm108|chr13",7.46441775810629,2.90002973119,2.29811918215999,1.261914418409,0.206979583179198,0.223951908999892,"Thoc3",73666,"CCDS26527.1"
"CCDS26533.1|Mm108|chr13",1500.74683139697,10.5514649065948,1.86448092963344,5.6591970123659,1.52082889861652e-08,4.5964716991706e-08,"Cltb",74325,"CCDS26533.1"
"CCDS26667.2|Mm108|chr13",104924.927253594,16.6789979374136,2.16088616155131,7.71859167511155,1.17622048266318e-14,1.0909725657694e-13,"Rasa1",218397,"CCDS26667.2"
"CCDS26679.1|Mm108|chr13",5979.79634827835,12.5458806365885,2.06466898985639,6.07646102025349,1.22863852479657e-09,4.74781029939245e-09,"Ckmt2",76722,"CCDS26679.1"
"CCDS26684.1|Mm108|chr13",13643.0183320185,13.735875235855,2.13304353801892,6.43956627749488,1.19815387722805e-10,5.40167706316981e-10,"Thbs4",21828,"CCDS26684.1"
"CCDS26723.1|Mm108|chr13",8419.35040854982,13.0394932117167,1.84444804792056,7.06959094153804,1.55391070242563e-12,1.03785887655835e-11,"Map1b",17755,"CCDS26723.1"
"CCDS26778.1|Mm108|chr13",7172.45076121669,12.8082504436069,2.09688572307332,6.10822530892832,1.00745067306525e-09,3.94949865310363e-09,"Mtrex",72198,"CCDS26778.1"
"CCDS26793.1|Mm108|chr13",20.0000811686665,4.32193394995711,2.08221853381933,2.07563897821501,0.0379273535921748,0.0476071886156997,"Hcn1",15165,"CCDS26793.1"
"CCDS26929.1|Mm108|chr14",58.1768742826452,5.86237388053035,1.87678736500804,3.12362177507798,0.001786399264016,0.0028424764759784,"Rbp3",19661,"CCDS26929.1"
"CCDS27197.1|Mm108|chr14",298.97557234186,8.22388380429536,2.32614978861697,3.53540595044179,0.000407149149257487,0.000708256237132799,"Ctsb",13030,"CCDS27197.1"
"CCDS27232.1|Mm108|chr14",774.41909733147,9.59697071997722,2.08331527047517,4.60658588548065,4.0933403915676e-06,9.46366304204304e-06,"Nefl",18039,"CCDS27232.1"
"CCDS27233.1|Mm108|chr14",1820482.82987364,20.7958897032003,1.85060852664209,11.2373251305257,2.6736093350348e-29,7.23211325126913e-27,"Nefm",18040,"CCDS27233.1"
"CCDS27278.1|Mm108|chr14",27518.0034174206,14.7480881779223,2.13636842002623,6.90334496600601,5.07920843186665e-12,3.15845030073547e-11,"Zc3h13",67302,"CCDS27278.1"
"CCDS27412.1|Mm108|chr15",44.2167036663395,5.46651957183968,1.91031498431815,2.86158021934318,0.00421534812627666,0.0063523769813807,"Atpsckmt",68073,"CCDS27412.1"
"CCDS27463.1|Mm108|chr15",86.7239986857845,6.43835937315609,1.85659572455616,3.46783055029131,0.000524678018465565,0.000898262050600856,"Rad21",19357,"CCDS27463.1"
"CCDS27471.1|Mm108|chr15",33.8462912085125,5.08092585045332,2.32847426288432,2.18208374962216,0.029103352304526,0.0377575865629462,"Ccn3",18133,"CCDS27471.1"
"CCDS27549.1|Mm108|chr15",60.114204082459,5.9096340132471,1.90774211611891,3.09771114414017,0.00195021414956979,0.00307599374611444,"Mafa",378435,"CCDS27549.1"
"CCDS27648.1|Mm108|chr15",66.5529766524286,6.05643128853257,1.86789189450009,3.24238854848368,0.00118532299417799,0.00193734060377731,"Gtpbp1",14904,"CCDS27648.1"
"CCDS27649.1|Mm108|chr15",2262.06046243558,11.1434217761871,2.39724610252096,4.64842627733072,3.34477124460646e-06,7.83342529580994e-06,"Sun2",223697,"CCDS27649.1"
"CCDS27683.1|Mm108|chr15",178.747164176942,7.48177654349615,1.84016703843606,4.06581380234635,4.7865140798891e-05,9.64612465947814e-05,"Srebf2",20788,"CCDS27683.1"
"CCDS27861.1|Mm108|chr15",279.032471461424,8.12428921036132,1.88053287789865,4.32020588730126,1.5588369244212e-05,3.34655069885663e-05,"Krt5",110308,"CCDS27861.1"
"CCDS27932.1|Mm108|chr16",34.0172320732019,5.08819385091735,1.94762895301753,2.6125067832012,0.00898809086736042,0.0129323328703244,"Ppl",19041,"CCDS27932.1"
"CCDS28182.1|Mm108|chr16",18.575573962921,4.21533488388363,2.15441354801628,1.95660433335326,0.0503940051542744,0.062102862843878,"Atp6v1a",11964,"CCDS28182.1"
"CCDS28338.1|Mm108|chr16",455543.843088804,18.7972303850237,1.86814575767908,10.0619720424689,8.13521849723817e-24,3.38550246692758e-22,"Clic6",209195,"CCDS28338.1"
"CCDS28350.1|Mm108|chr16",171.681608436445,7.42359168724701,1.83835563350931,4.03816952059262,5.38699189090543e-05,0.000107145684300729,"Dyrk1a",13548,"CCDS28350.1"
"CCDS28353.1|Mm108|chr16",401.198209426155,8.64817135689688,1.81972077500762,4.75247162953373,2.00944972710529e-06,4.85317992126768e-06,"Hmgn1",15312,"CCDS28353.1"
"CCDS28355.1|Mm108|chr16",4631.07292587854,12.1771307601176,1.81394732774542,6.7130564233377,1.90589372375245e-11,1.04150353994957e-10,"Sh3bgr",50795,"CCDS28355.1"
"CCDS28578.1|Mm108|chr17",1620438.02940446,20.6279524178846,1.84648243871334,11.1714858399946,5.62322644052624e-29,1.01405516810823e-26,"Tulp1",22157,"CCDS28578.1"
"CCDS28661.1|Mm108|chr17",4593.86479766447,12.1654926819506,2.08452587727235,5.83609578302256,5.34381833359496e-09,1.75212467786356e-08,"Skiv2l",108077,"CCDS28661.1"
"CCDS28666.1|Mm108|chr17",32.2508431380775,5.01126497248443,1.93026482576901,2.5961541160488,0.009427376928697,0.013492621477315,"Ehmt2",110147,"CCDS28666.1"
"CCDS28713.1|Mm108|chr17",1650910.68868775,20.6548306444679,1.86604841348811,11.0687538946853,1.77856486380294e-28,1.92440718263478e-26,"Abcf1",224742,"CCDS28713.1"
"CCDS28812.1|Mm108|chr17",49.1739887423338,5.6198234788315,1.88900286710314,2.97502114830017,0.00292968349627411,0.00454142914465413,"Hsp90ab1",15516,"CCDS28812.1"
"CCDS28827.2|Mm108|chr17",553.449539576232,9.11230797593831,2.3462809243407,3.88372418724703,0.000102868593940552,0.000198756819006566,"Zfp318",57908,"CCDS28827.2"
"CCDS28868.1|Mm108|chr17",6122.70291115874,12.5799529662846,2.13258997892291,5.89890841212629,3.65914267923804e-09,1.25200186927724e-08,"Apobec2",11811,"CCDS28868.1"
"CCDS28894.1|Mm108|chr17",107.806705330818,6.75230310299195,2.30424909532806,2.93037029576466,0.00338558297235264,0.00520341019330335,"Hdgfl2",15193,"CCDS28894.1"
"CCDS28943.1|Mm108|chr17",171172.717482264,17.3850932492505,2.16176516078464,8.04208225973092,8.83245646542802e-16,8.84881286628992e-15,"Ankrd12",106585,"CCDS28943.1"
"CCDS28974.2|Mm108|chr17",19.9431008804366,4.31781784148488,2.01686031677166,2.14086112239856,0.0322852391359026,0.0411941376710455,"Fam98a",72722,"CCDS28974.2"
"CCDS29039.1|Mm108|chr18",823.536105785574,9.68568809230184,1.94963121828238,4.96795906911816,6.76612391823315e-07,1.74308239988768e-06,"Zeb1",21417,"CCDS29039.1"
"CCDS29151.1|Mm108|chr18",13.6182888869267,3.7674735376333,2.08667170249179,1.80549414320153,0.0709973911866567,0.0831376377315611,"Pura",19290,"CCDS29151.1"
"CCDS29335.1|Mm108|chr18",16786.5068730811,14.0350144286936,2.1380669583946,6.56434746984348,5.22612082932132e-11,2.61789941542855e-10,"Mbd2",17191,"CCDS29335.1"
"CCDS29406.1|Mm108|chr19",1002.56817140367,9.96948462328958,2.09423288667021,4.76044698120507,1.93164675004239e-06,4.72860132023952e-06,"Acy3",71670,"CCDS29406.1"
"CCDS29419.1|Mm108|chr19",9.62966871083941,3.26748616593473,2.17224018394291,1.50420114225297,0.13252958374507,0.15125610925996,"Rps6kb2",58988,"CCDS29419.1"
"CCDS29460.1|Mm108|chr19",11605.4602052084,13.5025161122799,1.97912043689626,6.82248329134287,8.94800402122661e-12,5.26181540813434e-11,"Sart1",20227,"CCDS29460.1"
"CCDS29509.1|Mm108|chr19",50.7694368127687,5.66588835117447,1.908182196485,2.96925962395594,0.00298518264079444,0.00461423945334227,"Esrra",26379,"CCDS29509.1"
"CCDS29523.1|Mm108|chr19",23.0770167330767,4.52838482742454,1.98049072481281,2.28649635703421,0.0222252370045109,0.0293981741306611,"Spindoc",68229,"CCDS29523.1"
"CCDS29553.1|Mm108|chr19",97.1513914318414,6.60216275356408,2.30351082836227,2.86613054832394,0.00415522853036698,0.00627926992996797,"Ubxn1",225896,"CCDS29553.1"
"CCDS29564.1|Mm108|chr19",278.291727714436,8.12045421463995,2.32403054179196,3.4941254293408,0.000475617505407591,0.000816854191827006,"Ahnak",66395,"CCDS29564.1"
"CCDS29612.1|Mm108|chr19",84.2168660036725,6.3960372837987,1.85648072710342,3.4452484156828,0.000570534796415484,0.000964560390189928,"Stx3",20908,"CCDS29612.1"
"CCDS29984.1|Mm108|chrX",12.8205648517093,3.68038792086959,2.10967571590848,1.74452779311853,0.0810670993859977,0.094520044758243,"Was",22376,"CCDS29984.1"
"CCDS30027.1|Mm108|chrX",5.92594997590117,2.56704644779364,2.36600066062166,1.08497283644847,0.277933686271296,0.290274371182956,"Ddx3x",13205,"CCDS30027.1"
"CCDS30155.1|Mm108|chrX",261.19764124549,8.02899805840945,1.83832706372738,4.36755690368281,1.25644067601877e-05,2.74086453921836e-05,"Zic3",22773,"CCDS30155.1"
"CCDS30402.1|Mm108|chrX",2312.37405694251,11.1751590762921,1.84794471923387,6.04734490159707,1.47252307494469e-09,5.57087401080472e-09,"Tceal6",66104,"CCDS30402.1"
"CCDS30416.1|Mm108|chrX",14.3020523456846,3.83815028360332,2.08406797653745,1.84166271293135,0.0655245015493787,0.0780809588947442,"Tceal5",331532,"CCDS30416.1"
"CCDS30419.1|Mm108|chrX",10.0285307284481,3.32603834828985,2.52238918023237,1.31860633337455,0.187300755266601,0.204293767337159,"Bex3",12070,"CCDS30419.1"
"CCDS35508.1|Mm108|chr1",5.86896968767135,2.55310725683577,2.37876643916221,1.07329043104163,0.283140827204966,0.295142943194387,"Pcmtd1",319263,"CCDS35508.1"
"CCDS35530.1|Mm108|chr1",34252.4467030146,15.0639194251476,1.95758700149382,7.6951468382516,1.41331773170568e-14,1.27434148808795e-13,"Phf3",213109,"CCDS35530.1"
"CCDS35535.1|Mm108|chr1",668.549721800466,9.38489105110665,1.81745457391181,5.16375549948796,2.42043814636121e-07,6.54728518590707e-07,"Dst",13518,"CCDS35535.1"
"CCDS35544.1|Mm108|chr1",17.7208696394737,4.14737749978315,2.0153153900965,2.05792975142444,0.0395968773042457,0.0494732346919098,"Eif5b",226982,"CCDS35544.1"
"CCDS35554.1|Mm108|chr1",9.45872784614995,3.24164616099947,2.18284562994335,1.48505515760343,0.13752921347013,0.15595983164306,"Col3a1",12825,"CCDS35554.1"
"CCDS35588.1|Mm108|chr1",21943.792760762,14.4215252819653,2.1403175116619,6.73803078439858,1.60547559550145e-11,9.04752392881544e-11,"Bmpr2",12168,"CCDS35588.1"
"CCDS35599.1|Mm108|chr1",5836.77582482151,12.5109559438315,1.90993520595004,6.550460929175,5.73597628206897e-11,2.82105742599937e-10,"Crygd",12967,"CCDS35599.1"
"CCDS35600.1|Mm108|chr1",50.7694368127687,5.66588835117447,2.31000856447365,2.45275642623666,0.0141766296390279,0.0195651954967196,"Crygc",12966,"CCDS35600.1"
"CCDS35625.1|Mm108|chr1",54.5301358359368,5.76898184413858,2.3081183036151,2.49943074196105,0.0124393011094632,0.0175251611984885,"Ptprn",19275,"CCDS35625.1"
"CCDS35627.1|Mm108|chr1",15.7835398396599,3.98034889570174,2.04059279507012,1.95058460723663,0.0511064797557624,0.0626952506754365,"Epha4",13838,"CCDS35627.1"
"CCDS35646.1|Mm108|chr1",10140.553975108,13.3078488479962,2.10054372491362,6.33543053170363,2.36679436621305e-10,1.01621885088989e-09,"Ncl",17975,"CCDS35646.1"
"CCDS35656.1|Mm108|chr1",7.40743746987647,2.888974542681,2.27338252606444,1.27078241763486,0.203806065432692,0.221403777909812,"Sag",20215,"CCDS35656.1"
"CCDS35716.1|Mm108|chr1",142.393740286318,7.15374191573925,1.84060257387565,3.88663039880252,0.000101645335746906,0.000197097228097047,"Kdm5b",75605,"CCDS35716.1"
"CCDS35749.1|Mm108|chr1",211234.304570309,17.6884846226491,2.00336458527627,8.82938869572251,1.05249362752412e-18,1.77937203903297e-17,"Prrc2c",226562,"CCDS35749.1"
"CCDS35774.1|Mm108|chr1",4.61540334661534,2.20645673253717,2.54603297689375,0.866625355037284,0.386147316475096,0.391943148617311,"Usp21",30941,"CCDS35774.1"
"CCDS35822.1|Mm108|chr1",263.021010468844,8.03903423829803,2.11421112003478,3.80238007553654,0.000143312643252636,0.000264614812285583,"Prox1",19130,"CCDS35822.1"
"CCDS35890.1|Mm108|chr10",18212.4385860323,14.1526364869511,2.1108906484997,6.7045805982465,2.01985645727487e-11,1.08192311226308e-10,"Sobp",109205,"CCDS35890.1"
"CCDS35979.1|Mm108|chr10",7481689.62307451,22.8349326864373,1.84612513562544,12.3691142305482,3.84032980700505e-35,2.07761842558973e-32,"Reep6",70335,"CCDS35979.1"
"CCDS35984.1|Mm108|chr10",411238.421113691,18.6496155331339,2.09001608431889,8.92319234912087,4.53036964747442e-19,8.75332135458451e-18,"Ap3d1",11776,"CCDS35984.1"
"CCDS36019.1|Mm108|chr10",18.0057710806228,4.17038747782965,2.02102464562209,2.06350154455735,0.0390650012061159,0.0489216797511776,"Hsp90b1",22027,"CCDS36019.1"
"CCDS36032.1|Mm108|chr10",35.6126801436369,5.154319109202,1.91596629946866,2.69019299067599,0.00714107081619566,0.0104414035447618,"Tmpo",21917,"CCDS36032.1"
"CCDS36052.1|Mm108|chr10",45.8121517367745,5.51765842083148,1.909109452592,2.8901739569411,0.00385028700067883,0.00583474864808753,"Ppp1r12a",17931,"CCDS36052.1"
"CCDS36099.1|Mm108|chr11",662159.724357221,19.3368197363992,1.97694582887148,9.78115811470535,1.35649382165821e-22,5.24187969655065e-21,"Nefh",380684,"CCDS36099.1"
"CCDS36118.1|Mm108|chr11",64.3307454114656,6.00743650042555,1.88878028711895,3.18059042726934,0.00146975260999689,0.00237354078211439,"Zrsr1",22183,"CCDS36118.1"
"CCDS36123.1|Mm108|chr11",23.5898393271451,4.56009368715188,1.96762848509182,2.31755827977814,0.0204733398211674,0.0274350640726584,"Sptbn1",20742,"CCDS36123.1"
"CCDS36180.1|Mm108|chr11",439.944805422432,8.78117872730154,1.83790272208524,4.77782562797372,1.77200942374952e-06,4.37742967236753e-06,"Arhgap44",216831,"CCDS36180.1"
"CCDS36184.1|Mm108|chr11",5.98293026413099,2.58085224731867,2.37384232994175,1.08720457747588,0.276946408297778,0.290274371182956,"Myh3",17883,"CCDS36184.1"
"CCDS36185.1|Mm108|chr11",2988.73007823047,11.5453168931594,1.8117154861655,6.37258829066757,1.85864353318295e-10,8.10908186654817e-10,"Myh13",544791,"CCDS36185.1"
"CCDS36197.2|Mm108|chr11",207.066367427162,7.69394943388667,1.86424399143487,4.12711504998056,3.67342636905657e-05,7.59023685228884e-05,"Zbtb4",75580,"CCDS36197.2"
"CCDS36202.1|Mm108|chr11",2926.79250492465,11.5151047541097,2.13930256472893,5.38264429911007,7.33994931689845e-08,2.11218754278833e-07,"Dlg4",13385,"CCDS36202.1"
"CCDS36306.1|Mm108|chr11",9702.94536150296,13.2442070333464,2.06074582883612,6.42689983792255,1.30232570198965e-10,5.8227950807967e-10,"Krt12",268482,"CCDS36306.1"
"CCDS36370.1|Mm108|chr11",14869.177154436,13.8600371918314,1.84601255057895,7.50809477838306,5.99940652851125e-14,4.84429691332027e-13,"Slc9a3r1",26941,"CCDS36370.1"
"CCDS36435.1|Mm108|chr12",6.21085141705027,2.63479105442948,2.36928614380598,1.11206114184123,0.26611186269305,0.280090501394825,"Zfp277",246196,"CCDS36435.1"
"CCDS36471.1|Mm108|chr12",120.456329317837,6.91236639103523,1.87546615434884,3.68567909103921,0.000228093617656957,0.000407256261229089,"Arid4a",238247,"CCDS36471.1"
"CCDS36575.1|Mm108|chr12",319346.139344597,18.2847614839522,2.12468065221525,8.60588694347455,7.57288790431562e-18,1.07068888837336e-16,"Wdr60",217935,"CCDS36575.1"
"CCDS36656.1|Mm108|chr13",2851.74946532598,11.4776315269599,1.99376740089264,5.75675553819426,8.57459432124936e-09,2.7287385457623e-08,"Bicd2",76895,"CCDS36656.1"
"CCDS36670.1|Mm108|chr13",825962.839280993,19.6557173495549,1.8114001836984,10.8511181164965,1.97000529439615e-27,1.5770546828979e-25,"Sncb",104069,"CCDS36670.1"
"CCDS36673.1|Mm108|chr13",188.319852599552,7.5570412860476,1.85119598005856,4.08224810741461,4.46021432702401e-05,9.07133816135334e-05,"Nsd1",18193,"CCDS36673.1"
"CCDS36677.1|Mm108|chr13",119.430684129701,6.90002973119,1.8605551243299,3.70858656159147,0.000208419412062683,0.000377106695404386,"Dbn1",56320,"CCDS36677.1"
"CCDS36702.1|Mm108|chr13",27.8633609443815,4.80029738460478,1.94484670025828,2.4682137589391,0.0135789204716714,0.0188848225582886,"Habp4",56541,"CCDS36702.1"
"CCDS36711.1|Mm108|chr13",55.6697416005332,5.79882148162093,1.90622234195202,3.04204884918241,0.00234973758397034,0.00369537218874405,"Zfp457",431706,"CCDS36711.1"
"CCDS36830.1|Mm108|chr14",14.7009143632933,3.8778339850758,2.05415787522462,1.88779744334488,0.0590531485575892,0.0711972178961332,"Rps24",20088,"CCDS36830.1"
"CCDS36951.1|Mm108|chr14",108.889330807184,6.76671879263001,1.86540240885912,3.62748475100797,0.000286195671948999,0.000507645437784945,"Rp1l1",271209,"CCDS36951.1"
"CCDS37002.1|Mm108|chr14",208.775776074057,7.70581051774949,1.83865707882188,4.19099929318358,2.77728525446829e-05,5.86918485416932e-05,"Scel",64929,"CCDS37002.1"
"CCDS37011.1|Mm108|chr14",11.9088802400322,3.57396586173343,2.47626644887525,1.44328808531762,0.148939334726799,0.165794609232918,"Dzip1",66573,"CCDS37011.1"
"CCDS37035.1|Mm108|chr15",1101.20105032948,10.1048621757565,1.91231561188853,5.28409751661094,1.26325950860696e-07,3.54105385573247e-07,"Nipbl",71175,"CCDS37035.1"
"CCDS37059.1|Mm108|chr15",727.353379253639,9.50651264694703,1.81680487488085,5.23254466034526,1.6719223984263e-07,4.59142140887628e-07,"Stk3",56274,"CCDS37059.1"
"CCDS37075.1|Mm108|chr15",318.462830916458,8.31498118931534,1.85029870389458,4.49385884117718,6.99440017330931e-06,1.56362417097535e-05,"Taf2",319944,"CCDS37075.1"
"CCDS37143.1|Mm108|chr15",23.1909773095363,4.5354917139188,2.36131294122084,1.92074995005697,0.0547632390501319,0.0667272800137868,"Cbx7",52609,"CCDS37143.1"
"CCDS37146.1|Mm108|chr15",343.02133514351,8.42215450129961,1.84392183022822,4.56752252900939,4.93522647861607e-06,1.11713703972021e-05,"Tnrc6b",213988,"CCDS37146.1"
"CCDS37262.1|Mm108|chr16",1071.51432016175,10.0654354155802,2.09706108031674,4.79978170881886,1.58838664361691e-06,3.94182189998508e-06,"Marf1",223989,"CCDS37262.1"
"CCDS37280.1|Mm108|chr16",4083.09349397237,11.9954468871862,2.11169749641891,5.68047597135882,1.34320422240105e-08,4.08243530516273e-08,"Ranbp1",19385,"CCDS37280.1"
"CCDS37358.1|Mm108|chr16",500.51485181073,8.96726906865775,1.82011801106884,4.92675146013848,8.36079931984013e-07,2.14369309575048e-06,"Impg2",224224,"CCDS37358.1"
"CCDS37414.1|Mm108|chr16",14688.435680171,13.8423931364626,2.1300998458275,6.49847149821518,8.11401632324397e-11,3.78420933696119e-10,"Pcp4",18546,"CCDS37414.1"
"CCDS37493.1|Mm108|chr17",9.57268842260959,3.25892415243131,2.17314902793461,1.49963215156424,0.13370971451836,0.151968394021917,"Rps2",16898,"CCDS37493.1"
"CCDS37501.1|Mm108|chr17",7875.75845883735,12.9432031506526,2.1069149031966,6.14320166942443,8.08744947061846e-10,3.21713982617984e-09,"Cacna1h",58226,"CCDS37501.1"
"CCDS37531.1|Mm108|chr17",256.297336457726,8.00167467543037,1.82505693635106,4.38434249148883,1.16336620491664e-05,2.55845982463375e-05,"Srpk1",20815,"CCDS37531.1"
"CCDS37539.1|Mm108|chr17",1408.43876446467,10.4598811248225,2.07541296238263,5.03990353457862,4.65766555208458e-07,1.21144089599892e-06,"Cmtr1",74157,"CCDS37539.1"
"CCDS37549.1|Mm108|chr17",1033002.65389384,19.9784125299691,1.89691471508686,10.5320562759482,6.14766479157989e-26,4.1573583153059e-24,"Ndufv3",78330,"CCDS37549.1"
"CCDS37738.1|Mm108|chr18",270.542408515181,8.07971094929446,1.86116351885967,4.34121498053264,1.41696998966402e-05,3.0786376080652e-05,"Rbbp8",225182,"CCDS37738.1"
"CCDS37819.1|Mm108|chr18",556713.940288918,19.086576683622,2.16880127813962,8.80051892075349,1.36184952953581e-18,2.16694292787904e-17,"Srfbp1",67222,"CCDS37819.1"
"CCDS37891.1|Mm108|chr19",5463.61191720442,12.415639296656,1.84716855072803,6.72144363423826,1.79932841253701e-11,9.93302725696454e-11,"Ltbp3",16998,"CCDS37891.1"
"CCDS37945.1|Mm108|chr19",8.26214179332375,3.04651581966748,2.24538198081298,1.35679178228928,0.174847379354702,0.192254764707251,"Smarca2",67155,"CCDS37945.1"
"CCDS37980.1|Mm108|chr19",80.8550289981131,6.3372656037131,2.30321914903877,2.751481814641,0.00593263136771185,0.00881745486245086,"Sorbs1",20411,"CCDS37980.1"
"CCDS38006.1|Mm108|chr19",25.2422676858098,4.65776961820757,2.0822272060923,2.23691708790453,0.0252917595084148,0.0331303677822092,"Nolc1",70769,"CCDS38006.1"
"CCDS38019.1|Mm108|chr19",14943.9352925935,13.8672724928376,1.86529815362704,7.43434633539571,1.05086308504348e-13,8.00728069026086e-13,"Sfr1",67788,"CCDS38019.1"
"CCDS38035.1|Mm108|chr19",20.5698840509646,4.36246175653972,2.00709724121842,2.17351788789838,0.0297413609936096,0.0384011367483122,"Eif3a",13669,"CCDS38035.1"
"CCDS38154.1|Mm108|chr2",77523.5624861803,16.2423472488454,2.06963266700306,7.84793722470821,4.22935803981883e-15,4.01418017463507e-14,"Ttn",22138,"CCDS38154.1"
"CCDS38217.1|Mm108|chr2",8683.28310363034,13.0840249058788,2.08682521193953,6.2698230934819,3.61458533487867e-10,1.4927409665415e-09,"Mfap1b",100034361,"CCDS38217.1"
"CCDS38253.1|Mm108|chr2",814745.585779495,19.635990105026,1.81011866877591,10.8479020982115,2.04055134570893e-27,1.5770546828979e-25,"Rrbp1",81910,"CCDS38253.1"
"CCDS38335.1|Mm108|chr2",195206.09137299,17.5746385470942,2.17104507323332,8.09501320989179,5.72581382749687e-16,5.95704861668424e-15,"Arfgef2",99371,"CCDS38335.1"
"CCDS38405.1|Mm108|chr3",143.932208068523,7.1692456534401,2.09695137007614,3.41888980152162,0.00062877185464687,0.00105970583602479,"Lrrc34",71827,"CCDS38405.1"
"CCDS38416.1|Mm108|chr3",72.6498674930192,6.18288826139877,1.8795617183012,3.28953723689746,0.00100352277179581,0.00165016966425998,"Anxa5",11747,"CCDS38416.1"
"CCDS38461.1|Mm108|chr3",14.2450720574547,3.83239101431464,2.0624465816336,1.85817710307877,0.0631438684284042,0.0755770637605458,"Map9",213582,"CCDS38461.1"
"CCDS38479.1|Mm108|chr3",43.8748219369606,5.45532136523481,2.3150329712134,2.35647674701387,0.018449222673475,0.0250151114444862,"Mef2d",17261,"CCDS38479.1"
"CCDS38525.1|Mm108|chr3",14.7009143632933,3.8778339850758,2.05415787522462,1.88779744334488,0.0590531485575892,0.0711972178961332,"S100a11",20195,"CCDS38525.1"
"CCDS38543.1|Mm108|chr3",1665.24892351646,10.7015221339589,1.83529749711499,5.83094683602047,5.51137435717123e-09,1.79617682363231e-08,"Vps72",21427,"CCDS38543.1"
"CCDS38626.1|Mm108|chr3",223.932532743189,7.80692032679852,1.86957757225693,4.17576699819634,2.96983686030156e-05,6.25167992771651e-05,"Larp7",28036,"CCDS38626.1"
"CCDS38673.1|Mm108|chr3",16227.872127276,13.9861862190727,2.12075904550153,6.59489641161246,4.25552886806789e-11,2.21369338233147e-10,"Nexn",68810,"CCDS38673.1"
"CCDS38894.1|Mm108|chr4",1955.16463002978,10.9330743760452,1.81350266485386,6.02870598865442,1.65277645679353e-09,6.12432919948836e-09,"Sdc3",20970,"CCDS38894.1"
"CCDS38926.1|Mm108|chr4",9443.45712890436,13.2050993931549,2.10531131797968,6.27227872684735,3.55801899163788e-10,1.49216145308224e-09,"Eif4g3",230861,"CCDS38926.1"
"CCDS38973.1|Mm108|chr4",321607.00322098,18.2949392970052,2.01287192731873,9.08897334634456,9.99786246133301e-20,2.45856526890053e-18,"Casz1",69743,"CCDS38973.1"
