"target_id","length","eff_length","est_counts","tpm","gene","gene_id","ccds_id"
"CCDS26778.1|Mm108|chr13",3123,2828.93,11428,105.145,"Mtrex",72198,"CCDS26778.1"
"CCDS26793.1|Mm108|chr13",2733,2438.93,2,0.0213438,"Hcn1",15165,"CCDS26793.1"
"CCDS26873.1|Mm108|chr14",3219,2924.93,0.000128007,1.13909e-06,"Zmiz1",328365,"CCDS26873.1"
"CCDS26929.1|Mm108|chr14",3705,3410.93,54,0.412062,"Rbp3",19661,"CCDS26929.1"
"CCDS27117.1|Mm108|chr14",621,327.592,3,0.238358,"Emc9",85308,"CCDS27117.1"
"CCDS27197.1|Mm108|chr14",1020,725.931,477,17.1027,"Ctsb",13030,"CCDS27197.1"
"CCDS27232.1|Mm108|chr14",1632,1337.93,1233,23.9867,"Nefl",18039,"CCDS27232.1"
"CCDS27233.1|Mm108|chr14",2547,2252.93,2439220,28180.2,"Nefm",18040,"CCDS27233.1"
"CCDS27278.1|Mm108|chr14",5190,4895.93,43880,233.277,"Zc3h13",67302,"CCDS27278.1"
"CCDS27412.1|Mm108|chr15",744,449.998,19,1.09897,"Atpsckmt",68073,"CCDS27412.1"
"CCDS27463.1|Mm108|chr15",1908,1613.93,83,1.33855,"Rad21",19357,"CCDS27463.1"
"CCDS27471.1|Mm108|chr15",1065,770.931,54,1.82314,"Ccn3",18133,"CCDS27471.1"
"CCDS27549.1|Mm108|chr15",1080,785.931,17,0.562997,"Mafa",378435,"CCDS27549.1"
"CCDS27648.1|Mm108|chr15",2007,1712.93,47,0.714166,"Gtpbp1",14904,"CCDS27648.1"
"CCDS27649.1|Mm108|chr15",2100,1805.93,3609,52.0148,"Sun2",223697,"CCDS27649.1"
"CCDS27667.1|Mm108|chr15",1116,821.931,4,0.126668,"St13",70356,"CCDS27667.1"
"CCDS27683.1|Mm108|chr15",3393,3098.93,93,0.78111,"Srebf2",20788,"CCDS27683.1"
"CCDS27861.1|Mm108|chr15",1743,1448.93,393,7.0597,"Krt5",110308,"CCDS27861.1"
"CCDS27932.1|Mm108|chr16",5265,4970.93,11,0.0575965,"Ppl",19041,"CCDS27932.1"
"CCDS28055.1|Mm108|chr16",4803,4508.93,2.60921e-06,1.50618e-08,"Eif4g1",208643,"CCDS28055.1"
"CCDS28182.1|Mm108|chr16",1854,1559.93,29,0.483876,"Atp6v1a",11964,"CCDS28182.1"
"CCDS28269.1|Mm108|chr16",642,348.157,3,0.224279,"Chmp2b",68942,"CCDS28269.1"
"CCDS28338.1|Mm108|chr16",1791,1496.93,643221,11184.1,"Clic6",209195,"CCDS28338.1"
"CCDS28350.1|Mm108|chr16",2292,1997.93,97.3776,1.26859,"Dyrk1a",13548,"CCDS28350.1"
"CCDS28353.1|Mm108|chr16",291,79.9705,334,108.707,"Hmgn1",15312,"CCDS28353.1"
"CCDS28355.1|Mm108|chr16",645,351.157,2915,216.062,"Sh3bgr",50795,"CCDS28355.1"
"CCDS28578.1|Mm108|chr17",1632,1337.93,2136360,41560.6,"Tulp1",22157,"CCDS28578.1"
"CCDS28661.1|Mm108|chr17",3735,3440.93,13,0.0983351,"Skiv2l",108077,"CCDS28661.1"
"CCDS28666.1|Mm108|chr17",3519,3224.93,19,0.153347,"Ehmt2",110147,"CCDS28666.1"
"CCDS28713.1|Mm108|chr17",2514,2219.93,2319060,27190.3,"Abcf1",224742,"CCDS28713.1"
"CCDS28812.1|Mm108|chr17",2175,1880.93,32,0.442811,"Hsp90ab1",15516,"CCDS28812.1"
"CCDS28818.2|Mm108|chr17",1107,812.931,1.29393,0.0414283,"Vegfa",22339,"CCDS28818.2"
"CCDS28827.2|Mm108|chr17",6714,6419.93,883,3.57991,"Zfp318",57908,"CCDS28827.2"
"CCDS28868.1|Mm108|chr17",675,381.157,6,0.409722,"Apobec2",11811,"CCDS28868.1"
"CCDS28894.1|Mm108|chr17",2010,1715.93,172,2.60898,"Hdgfl2",15193,"CCDS28894.1"
"CCDS28911.1|Mm108|chr17",1476,1181.93,4,0.0880865,"Ranbp3",71810,"CCDS28911.1"
"CCDS28943.1|Mm108|chr17",6126,5831.93,273017,1218.48,"Ankrd12",106585,"CCDS28943.1"
"CCDS28974.2|Mm108|chr17",1548,1253.93,7,0.1453,"Fam98a",72722,"CCDS28974.2"
"CCDS29039.1|Mm108|chr18",3354,3059.93,1277,10.8623,"Zeb1",21417,"CCDS29039.1"
"CCDS29115.1|Mm108|chr18",2301,2006.93,3,0.0389072,"Iws1",73473,"CCDS29115.1"
"CCDS29151.1|Mm108|chr18",966,671.931,16,0.619779,"Pura",19290,"CCDS29151.1"
"CCDS29259.1|Mm108|chr18",1158,863.931,3,0.0903823,"Phax",56698,"CCDS29259.1"
"CCDS29302.2|Mm108|chr18",1518,1223.93,2,0.0425319,"Onecut2",225631,"CCDS29302.2"
"CCDS29335.1|Mm108|chr18",1245,950.931,14,0.383195,"Mbd2",17191,"CCDS29335.1"
"CCDS29406.1|Mm108|chr19",957,662.998,1597,62.6952,"Acy3",71670,"CCDS29406.1"
"CCDS29419.1|Mm108|chr19",1458,1163.93,9,0.20126,"Rps6kb2",58988,"CCDS29419.1"
"CCDS29434.1|Mm108|chr19",7167,6872.93,1,0.00378703,"Sptbn2",20743,"CCDS29434.1"
"CCDS29460.1|Mm108|chr19",2421,2126.93,18241,223.222,"Sart1",20227,"CCDS29460.1"
"CCDS29462.1|Mm108|chr19",618,324.592,10,0.801869,"Drap1",66556,"CCDS29462.1"
"CCDS29509.1|Mm108|chr19",1269,974.931,18,0.480552,"Esrra",26379,"CCDS29509.1"
"CCDS29523.1|Mm108|chr19",1146,851.931,26,0.794347,"Spindoc",68229,"CCDS29523.1"
"CCDS29553.1|Mm108|chr19",894,599.998,155,6.72393,"Ubxn1",225896,"CCDS29553.1"
"CCDS29564.1|Mm108|chr19",16971,16676.9,444,0.69296,"Ahnak",66395,"CCDS29564.1"
"CCDS29612.1|Mm108|chr19",810,515.998,58,2.92564,"Stx3",20908,"CCDS29612.1"
"CCDS29808.1|Mm108|chr19",1764,1469.93,3,0.0531209,"Tm9sf3",107358,"CCDS29808.1"
"CCDS29853.1|Mm108|chr19",2514,2219.93,1,0.0117247,"Sema4g",26456,"CCDS29853.1"
"CCDS29883.1|Mm108|chr19",1683,1388.93,1,0.0187396,"Nt5c2",76952,"CCDS29883.1"
"CCDS29984.1|Mm108|chrX",1563,1268.93,16.4631,0.337687,"Was",22376,"CCDS29984.1"
"CCDS30027.1|Mm108|chrX",1989,1694.93,5,0.076782,"Ddx3x",13205,"CCDS30027.1"
"CCDS30155.1|Mm108|chrX",1401,1106.93,299,7.03059,"Zic3",22773,"CCDS30155.1"
"CCDS30218.1|Mm108|chrX",6138,5843.93,1,0.00445386,"Hcfc1",15161,"CCDS30218.1"
"CCDS30402.1|Mm108|chrX",603,310.044,643.8,54.0466,"Tceal6",66104,"CCDS30402.1"
"CCDS30416.1|Mm108|chrX",603,310.044,5,0.419747,"Tceal5",331532,"CCDS30416.1"
"CCDS30419.1|Mm108|chrX",375,133.831,16.541,3.21694,"Bex3",12070,"CCDS30419.1"
"CCDS30420.1|Mm108|chrX",603,310.044,6.20032,0.520513,"Tceal3",594844,"CCDS30420.1"
"CCDS30472.1|Mm108|chrX",1140,845.931,1,0.0307685,"Ribc1",66611,"CCDS30472.1"
"CCDS30545.1|Mm108|chrY",1188,893.931,1,0.0291164,"Sry",21674,"CCDS30545.1"
"CCDS35508.1|Mm108|chr1",1074,779.931,3,0.100117,"Pcmtd1",319263,"CCDS35508.1"
"CCDS35514.1|Mm108|chr1",4182,3887.93,2,0.0133891,"Ncoa2",17978,"CCDS35514.1"
"CCDS35530.1|Mm108|chr1",6078,5783.93,1217,5.47657,"Phf3",213109,"CCDS35530.1"
"CCDS35535.1|Mm108|chr1",16140,15845.9,450,0.739156,"Dst",13518,"CCDS35535.1"
"CCDS35544.1|Mm108|chr1",3651,3356.93,13,0.100796,"Eif5b",226982,"CCDS35544.1"
"CCDS35554.1|Mm108|chr1",4395,4100.93,10,0.0634686,"Col3a1",12825,"CCDS35554.1"
"CCDS35588.1|Mm108|chr1",3117,2822.93,34993,322.643,"Bmpr2",12168,"CCDS35588.1"
"CCDS35599.1|Mm108|chr1",525,244.87,505,53.678,"Crygd",12967,"CCDS35599.1"
"CCDS35600.1|Mm108|chr1",528,247.793,81.4724,8.55781,"Crygc",12966,"CCDS35600.1"
"CCDS35625.1|Mm108|chr1",2946,2651.93,87,0.853883,"Ptprn",19275,"CCDS35625.1"
"CCDS35627.1|Mm108|chr1",2961,2666.93,15,0.146393,"Epha4",13838,"CCDS35627.1"
"CCDS35646.1|Mm108|chr1",2124,1829.93,16159,229.838,"Ncl",17975,"CCDS35646.1"
"CCDS35649.1|Mm108|chr1",336,101.358,6,1.54076,"Ptma",19231,"CCDS35649.1"
"CCDS35656.1|Mm108|chr1",1212,917.931,8,0.226841,"Sag",20215,"CCDS35656.1"
"CCDS35716.1|Mm108|chr1",4635,4340.93,140,0.839434,"Kdm5b",75605,"CCDS35716.1"
"CCDS35734.2|Mm108|chr1",7296,7001.93,1,0.00371726,"Tpr",108989,"CCDS35734.2"
"CCDS35749.1|Mm108|chr1",8541,8246.93,3100,9.78387,"Prrc2c",226562,"CCDS35749.1"
"CCDS35755.1|Mm108|chr1",915,620.998,8,0.335306,"Atp1b1",11931,"CCDS35755.1"
"CCDS35756.1|Mm108|chr1",4845,4550.93,3,0.0171578,"Adcy10",271639,"CCDS35756.1"
"CCDS35774.1|Mm108|chr1",1701,1406.93,1,0.0184999,"Usp21",30941,"CCDS35774.1"
"CCDS35822.1|Mm108|chr1",2214,1919.93,419,5.68028,"Prox1",19130,"CCDS35822.1"
"CCDS35841.1|Mm108|chr10",10293,9998.93,2,0.00520616,"Utrn",22288,"CCDS35841.1"
"CCDS35890.1|Mm108|chr10",2595,2300.93,28,0.316735,"Sobp",109205,"CCDS35890.1"
"CCDS35979.1|Mm108|chr10",606,313.044,2087520,173567,"Reep6",70335,"CCDS35979.1"
"CCDS35984.1|Mm108|chr10",3600,3305.93,655113,5157.79,"Ap3d1",11776,"CCDS35984.1"
"CCDS35995.1|Mm108|chr10",2319,2024.93,4,0.0514151,"Cactin",70312,"CCDS35995.1"
"CCDS36019.1|Mm108|chr10",2409,2114.93,9,0.110761,"Hsp90b1",22027,"CCDS36019.1"
"CCDS36032.1|Mm108|chr10",1032,737.931,32,1.12869,"Tmpo",21917,"CCDS36032.1"
"CCDS36052.1|Mm108|chr10",3015,2720.93,19,0.181751,"Ppp1r12a",17931,"CCDS36052.1"
"CCDS36099.1|Mm108|chr11",3273,2978.93,1040190,9088.54,"Nefh",380684,"CCDS36099.1"
"CCDS36118.1|Mm108|chr11",1287,992.931,25,0.655333,"Zrsr1",22183,"CCDS36118.1"
"CCDS36123.1|Mm108|chr11",7092,6797.93,16,0.0612611,"Sptbn1",20742,"CCDS36123.1"
"CCDS36180.1|Mm108|chr11",2295,2000.93,175,2.27639,"Arhgap44",216831,"CCDS36180.1"
"CCDS36184.1|Mm108|chr11",5823,5528.93,7.01098,0.0330049,"Myh3",17883,"CCDS36184.1"
"CCDS36185.1|Mm108|chr11",5817,5522.93,2571.02,12.1165,"Myh13",544791,"CCDS36185.1"
"CCDS36197.2|Mm108|chr11",2949,2654.93,58,0.568612,"Zbtb4",75580,"CCDS36197.2"
"CCDS36202.1|Mm108|chr11",2175,1880.93,4667.97,64.5946,"Dlg4",13385,"CCDS36202.1"
"CCDS36306.1|Mm108|chr11",1464,1169.93,15436,343.412,"Krt12",268482,"CCDS36306.1"
"CCDS36370.1|Mm108|chr11",1068,773.931,19544,657.283,"Slc9a3r1",26941,"CCDS36370.1"
"CCDS36398.1|Mm108|chr12",4977,4682.93,2,0.0111161,"Itsn2",20403,"CCDS36398.1"
"CCDS36435.1|Mm108|chr12",1752,1457.93,8,0.142822,"Zfp277",246196,"CCDS36435.1"
"CCDS36471.1|Mm108|chr12",3786,3491.93,35,0.260882,"Arid4a",238247,"CCDS36471.1"
"CCDS36575.1|Mm108|chr12",3000,2705.93,509147,4897.42,"Wdr60",217935,"CCDS36575.1"
"CCDS36656.1|Mm108|chr13",2463,2168.93,52,0.624021,"Bicd2",76895,"CCDS36656.1"
"CCDS36667.1|Mm108|chr13",405,159.822,2,0.325713,"Cplx2",12890,"CCDS36667.1"
"CCDS36670.1|Mm108|chr13",402,156.922,752373,124793,"Sncb",104069,"CCDS36670.1"
"CCDS36671.1|Mm108|chr13",2184,1889.93,2,0.0275439,"Uimc1",20184,"CCDS36671.1"
"CCDS36673.1|Mm108|chr13",8076,7781.93,72,0.240817,"Nsd1",18193,"CCDS36673.1"
"CCDS36677.1|Mm108|chr13",1983,1688.93,48.3218,0.744685,"Dbn1",56320,"CCDS36677.1"
"CCDS36684.1|Mm108|chr13",1101,806.931,1,0.0322556,"Gkap1",56278,"CCDS36684.1"
"CCDS36689.1|Mm108|chr13",4425,4130.93,1,0.00630077,"Tut7",214290,"CCDS36689.1"
"CCDS36702.1|Mm108|chr13",1239,944.931,26,0.716167,"Habp4",56541,"CCDS36702.1"
"CCDS36711.1|Mm108|chr13",1944,1649.93,71,1.12004,"Zfp457",431706,"CCDS36711.1"
"CCDS36830.1|Mm108|chr14",393,148.557,12,2.10247,"Rps24",20088,"CCDS36830.1"
"CCDS36919.1|Mm108|chr14",7749,7454.93,1,0.00349138,"Chd8",67772,"CCDS36919.1"
"CCDS36951.1|Mm108|chr14",5580,5285.93,42,0.206809,"Rp1l1",271209,"CCDS36951.1"
"CCDS37002.1|Mm108|chr14",1959,1664.93,104,1.62584,"Scel",64929,"CCDS37002.1"
"CCDS37011.1|Mm108|chr14",2559,2264.93,19,0.218343,"Dzip1",66573,"CCDS37011.1"
"CCDS37035.1|Mm108|chr15",8397,8102.93,96,0.308369,"Nipbl",71175,"CCDS37035.1"
"CCDS37059.1|Mm108|chr15",1494,1199.93,666,14.4464,"Stk3",56274,"CCDS37059.1"
"CCDS37061.1|Mm108|chr15",2706,2411.93,1,0.0107914,"Spag1",26942,"CCDS37061.1"
"CCDS37065.1|Mm108|chr15",1347,1052.93,8,0.197757,"Azin1",54375,"CCDS37065.1"
"CCDS37075.1|Mm108|chr15",3597,3302.93,104,0.819549,"Taf2",319944,"CCDS37075.1"
"CCDS37117.2|Mm108|chr15",13161,12866.9,2,0.00404572,"Plec",18810,"CCDS37117.2"
"CCDS37143.1|Mm108|chr15",477,202.528,37,4.75508,"Cbx7",52609,"CCDS37143.1"
"CCDS37146.1|Mm108|chr15",5433,5138.93,126,0.638174,"Tnrc6b",213988,"CCDS37146.1"
"CCDS37190.1|Mm108|chr15",1461,1166.93,2,0.0446094,"Kansl2",69612,"CCDS37190.1"
"CCDS37233.1|Mm108|chr15",963,668.998,1,0.038906,"Hnrnpa1",15382,"CCDS37233.1"
"CCDS37237.1|Mm108|chr15",516,236.482,5,0.550316,"Ppp1r1a",58200,"CCDS37237.1"
"CCDS37262.1|Mm108|chr16",5211,4916.93,1707,9.03609,"Marf1",223989,"CCDS37262.1"
"CCDS37273.1|Mm108|chr16",2250,1955.93,3,0.0399217,"Med15",94112,"CCDS37273.1"
"CCDS37280.1|Mm108|chr16",612,319.012,6508,530.984,"Ranbp1",19385,"CCDS37280.1"
"CCDS37325.1|Mm108|chr16",2247,1952.93,4,0.0533107,"Dtx3l",209200,"CCDS37325.1"
"CCDS37358.1|Mm108|chr16",3732,3437.93,474,3.58858,"Impg2",224224,"CCDS37358.1"
"CCDS37414.1|Mm108|chr16",189,42.8117,23420,14238.5,"Pcp4",18546,"CCDS37414.1"
"CCDS37493.1|Mm108|chr17",882,587.998,7,0.309859,"Rps2",16898,"CCDS37493.1"
"CCDS37501.1|Mm108|chr17",7080,6785.93,12552,48.1443,"Cacna1h",58226,"CCDS37501.1"
"CCDS37531.1|Mm108|chr17",1947,1652.93,211,3.32253,"Srpk1",20815,"CCDS37531.1"
"CCDS37539.1|Mm108|chr17",2514,2219.93,2242,26.2868,"Cmtr1",74157,"CCDS37539.1"
"CCDS37549.1|Mm108|chr17",1407,1112.93,111933,2617.77,"Ndufv3",78330,"CCDS37549.1"
"CCDS37596.1|Mm108|chr17",6477,6182.93,2,0.00841932,"Prrc2a",53761,"CCDS37596.1"
"CCDS37722.1|Mm108|chr18",2442,2147.93,1,0.0121177,"Arhgap12",75415,"CCDS37722.1"
"CCDS37738.1|Mm108|chr18",2682,2387.93,74,0.806587,"Rbbp8",225182,"CCDS37738.1"
"CCDS37819.1|Mm108|chr18",1326,1031.93,220,5.54898,"Srfbp1",67222,"CCDS37819.1"
"CCDS37822.1|Mm108|chr18",2967,2672.93,3,0.0292129,"Cep120",225523,"CCDS37822.1"
"CCDS37891.1|Mm108|chr19",3762,3467.93,7203,54.061,"Ltbp3",16998,"CCDS37891.1"
"CCDS37945.1|Mm108|chr19",711,416.998,3,0.187253,"Smarca2",67155,"CCDS37945.1"
"CCDS37980.1|Mm108|chr19",2817,2522.93,129,1.33084,"Sorbs1",20411,"CCDS37980.1"
"CCDS38006.1|Mm108|chr19",2109,1814.93,39.5825,0.567655,"Nolc1",70769,"CCDS38006.1"
"CCDS38019.1|Mm108|chr19",960,665.998,2904,113.492,"Sfr1",67788,"CCDS38019.1"
"CCDS38035.1|Mm108|chr19",4035,3740.93,8,0.0556611,"Eif3a",13669,"CCDS38035.1"
"CCDS38154.1|Mm108|chr2",100404,100110,292,0.0759184,"Ttn",22138,"CCDS38154.1"
"CCDS38217.1|Mm108|chr2",1320,1025.93,23,0.583514,"Mfap1b",100034361,"CCDS38217.1"
"CCDS38253.1|Mm108|chr2",2106,1811.93,623907,8962.3,"Rrbp1",81910,"CCDS38253.1"
"CCDS38335.1|Mm108|chr2",5379,5084.93,311368,1593.79,"Arfgef2",99371,"CCDS38335.1"
"CCDS38405.1|Mm108|chr3",1248,953.931,229,6.24827,"Lrrc34",71827,"CCDS38405.1"
"CCDS38416.1|Mm108|chr3",960,665.998,30,1.17244,"Anxa5",11747,"CCDS38416.1"
"CCDS38461.1|Mm108|chr3",1941,1646.93,10,0.15804,"Map9",213582,"CCDS38461.1"
"CCDS38479.1|Mm108|chr3",1524,1229.93,70.7923,1.49812,"Mef2d",17261,"CCDS38479.1"
"CCDS38525.1|Mm108|chr3",297,85.0033,12,3.6744,"S100a11",20195,"CCDS38525.1"
"CCDS38543.1|Mm108|chr3",1107,812.931,609,19.4987,"Vps72",21427,"CCDS38543.1"
"CCDS38626.1|Mm108|chr3",1713,1418.93,55,1.00889,"Larp7",28036,"CCDS38626.1"
"CCDS38673.1|Mm108|chr3",1824,1529.93,20,0.340251,"Nexn",68810,"CCDS38673.1"
"CCDS38697.1|Mm108|chr4",2757,2462.93,7,0.0739754,"Wwp1",107568,"CCDS38697.1"
"CCDS38713.1|Mm108|chr4",1068,773.931,1,0.0336309,"Bag1",12017,"CCDS38713.1"
"CCDS38778.1|Mm108|chr4",2736,2441.93,0.000115045,1.22624e-06,"Whrn",73750,"CCDS38778.1"
"CCDS38894.1|Mm108|chr4",1329,1034.93,1328,33.3986,"Sdc3",20970,"CCDS38894.1"
"CCDS38926.1|Mm108|chr4",4737,4442.93,15050,88.1674,"Eif4g3",230861,"CCDS38926.1"
"CCDS38940.1|Mm108|chr4",10932,10637.9,0.000544325,1.33181e-06,"Spen",56381,"CCDS38940.1"
"CCDS38973.1|Mm108|chr4",3501,3206.93,509151,4132.36,"Casz1",69743,"CCDS38973.1"
"CCDS38979.1|Mm108|chr4",4677,4382.93,139,0.825451,"Rere",68703,"CCDS38979.1"
"CCDS39073.2|Mm108|chr5",4191,3896.93,3,0.0200373,"D5Ertd579e",320661,"CCDS39073.2"
"CCDS39246.1|Mm108|chr5",2046,1751.93,63,0.935976,"Rph3a",19894,"CCDS39246.1"
"CCDS39276.1|Mm108|chr5",3207,2912.93,581,5.19143,"Hip1r",29816,"CCDS39276.1"
"CCDS39284.1|Mm108|chr5",786,491.998,3,0.158708,"Zfp664",269704,"CCDS39284.1"
"CCDS39291.1|Mm108|chr5",1944,1649.93,10,0.157752,"Zfp11",22648,"CCDS39291.1"
"CCDS39320.1|Mm108|chr5",630,336.157,89,6.89111,"Hspb1",15507,"CCDS39320.1"
"CCDS39328.1|Mm108|chr5",4281,3986.93,3,0.019585,"Cux1",13047,"CCDS39328.1"
"CCDS39361.1|Mm108|chr5",2424,2129.93,518,6.33003,"Ap5z1",231855,"CCDS39361.1"
"CCDS39384.1|Mm108|chr5",546,261.287,6,0.597688,"Pdap1",231887,"CCDS39384.1"
"CCDS39418.1|Mm108|chr6",225,57.4692,75,33.9678,"Gngt1",14699,"CCDS39418.1"
"CCDS39420.1|Mm108|chr6",4119,3824.93,1,0.00680484,"Col1a2",12843,"CCDS39420.1"
"CCDS39428.1|Mm108|chr6",2646,2351.93,5,0.0553333,"Phf14",75725,"CCDS39428.1"
"CCDS39436.1|Mm108|chr6",684,390.157,9,0.600405,"Fam3c",27999,"CCDS39436.1"
"CCDS39456.1|Mm108|chr6",1593,1298.93,1354990,27151.3,"Cald1",109624,"CCDS39456.1"
"CCDS39544.1|Mm108|chr6",2880,2585.93,1,0.0100652,"Aak1",269774,"CCDS39544.1"
"CCDS39570.1|Mm108|chr6",1866,1571.93,642,10.6302,"Slc6a6",21366,"CCDS39570.1"
"CCDS39603.1|Mm108|chr6",1665,1370.93,3,0.056957,"Mbd4",17193,"CCDS39603.1"
"CCDS39677.1|Mm108|chr6",1458,1163.93,708831,15851,"Etv6",14011,"CCDS39677.1"
"CCDS39841.1|Mm108|chr7",1023,728.931,3.53184,0.126112,"Hnrnpul1",232989,"CCDS39841.1"
"CCDS39871.1|Mm108|chr7",5331,5036.93,20,0.103349,"Sipa1l3",74206,"CCDS39871.1"
"CCDS39943.1|Mm108|chr7",5979,5684.93,3244.62,14.8552,"Myh14",71960,"CCDS39943.1"
"CCDS39950.1|Mm108|chr7",2217,1922.93,13.3145,0.18022,"Hrc",15464,"CCDS39950.1"
"CCDS39983.1|Mm108|chr7",3780,3485.93,911798,6808.02,"Synm",233335,"CCDS39983.1"
"CCDS39990.1|Mm108|chr7",954,659.998,1,0.0394365,"Rlbp1",19771,"CCDS39990.1"
"CCDS40011.1|Mm108|chr7",609,316.044,2,0.164711,"Hdgfl3",29877,"CCDS40011.1"
"CCDS40029.1|Mm108|chr7",921,626.998,47,1.95107,"Map6",17760,"CCDS40029.1"
"CCDS40031.1|Mm108|chr7",732,437.998,2553,151.712,"Rps3",27050,"CCDS40031.1"
"CCDS40046.1|Mm108|chr7",6285,5990.93,4,0.0173783,"Numa1",101706,"CCDS40046.1"
"CCDS40083.1|Mm108|chr7",447,182.858,3005,427.733,"Rpl27a",26451,"CCDS40083.1"
"CCDS40144.1|Mm108|chr7",5151,4856.93,25.1793,0.134934,"Setd1a",233904,"CCDS40144.1"
"CCDS40219.1|Mm108|chr8",5010,4715.93,45,0.248363,"Col4a1",12826,"CCDS40219.1"
"CCDS40231.1|Mm108|chr8",2037,1742.93,11,0.164268,"Tmco3",234076,"CCDS40231.1"
"CCDS40232.1|Mm108|chr8",2025,1730.93,70354,1057.91,"Gas6",14456,"CCDS40232.1"
"CCDS40294.1|Mm108|chr8",6012,5717.93,1505830,6854.53,"Kat6a",244349,"CCDS40294.1"
"CCDS40343.1|Mm108|chr8",633,339.157,1,0.0767434,"Hmgb2",97165,"CCDS40343.1"
"CCDS40414.1|Mm108|chr8",1089,794.931,3.9914,0.130688,"Rad23a",19358,"CCDS40414.1"
"CCDS40507.2|Mm108|chr8",7932,7637.93,2625,8.9453,"Ankrd11",77087,"CCDS40507.2"
"CCDS40634.1|Mm108|chr9",1752,1457.93,5,0.0892636,"Rdx",19684,"CCDS40634.1"
"CCDS40663.1|Mm108|chr9",744,449.998,230563,13335.8,"Anp32a",11737,"CCDS40663.1"
"CCDS40684.1|Mm108|chr9",1476,1181.93,1,0.0220216,"Mns1",17427,"CCDS40684.1"
"CCDS40706.1|Mm108|chr9",5466,5171.93,1,0.00503256,"Phip",83946,"CCDS40706.1"
"CCDS40745.1|Mm108|chr9",2319,2024.93,6,0.0771227,"Amotl2",56332,"CCDS40745.1"
"CCDS40780.1|Mm108|chr9",5079,4784.93,3,0.0163187,"Ptpn23",104831,"CCDS40780.1"
"CCDS40785.1|Mm108|chr9",1821,1526.93,19,0.323874,"Epm2aip1",77781,"CCDS40785.1"
"CCDS40801.1|Mm108|chr9",6717,6422.93,28,0.113466,"Golga4",54214,"CCDS40801.1"
"CCDS40885.1|Mm108|chrX",2793,2498.93,0.123682,0.00128823,"Rbm10",236732,"CCDS40885.1"
"CCDS40949.1|Mm108|chrX",510,230.677,1,0.112833,"6030498E09Rik",77883,"CCDS40949.1"
"CCDS41047.1|Mm108|chrX",11037,10742.9,124,0.300428,"Dmd",13405,"CCDS41047.1"
"CCDS41078.1|Mm108|chrX",6573,6278.93,38,0.157521,"Med12",59024,"CCDS41078.1"
"CCDS41082.1|Mm108|chrX",396,151.254,2,0.344163,"Pin4",69713,"CCDS41082.1"
"CCDS41156.1|Mm108|chrX",2013,1718.93,16,0.242272,"Acsl4",50790,"CCDS41156.1"
"CCDS48275.2|Mm108|chr1",3801,3506.93,4,0.0296875,"Raph1",77300,"CCDS48275.2"
"CCDS48283.1|Mm108|chr1",9981,9686.93,6,0.0161215,"Unc80",329178,"CCDS48283.1"
"CCDS48376.1|Mm108|chr1",888,593.998,4,0.175274,"Tnnt2",21956,"CCDS48376.1"
"CCDS48379.1|Mm108|chr1",8550,8255.93,24,0.0756635,"Igfn1",226438,"CCDS48379.1"
"CCDS48392.1|Mm108|chr1",3666,3371.93,153,1.18101,"Prg4",96875,"CCDS48392.1"
"CCDS48461.1|Mm108|chr1",4737,4442.93,3,0.0175749,"Cep170",545389,"CCDS48461.1"
"CCDS48473.1|Mm108|chr1",2358,2063.93,17.9986,0.226978,"Enah",13800,"CCDS48473.1"
"CCDS48474.1|Mm108|chr1",2370,2075.93,0.00141684,1.77644e-05,"Enah",13800,"CCDS48474.1"
"CCDS48583.1|Mm108|chr10",1041,746.931,26,0.906013,"Hnrnph3",432467,"CCDS48583.1"
"CCDS48584.1|Mm108|chr10",3948,3653.93,24,0.170959,"Mypn",68802,"CCDS48584.1"
"CCDS48723.1|Mm108|chr10",6564,6269.93,506,2.10053,"Naca",17938,"CCDS48723.1"
"CCDS48751.1|Mm108|chr11",1170,875.931,12,0.356576,"Ccm2",216527,"CCDS48751.1"
"CCDS48799.1|Mm108|chr11",2004,1709.93,12306.4,187.324,"Anxa6",11749,"CCDS48799.1"
"CCDS48825.2|Mm108|chr11",6168,5873.93,528,2.33963,"Chd3",216848,"CCDS48825.2"
"CCDS48829.1|Mm108|chr11",2166,1871.93,6.1804,0.0859347,"Dlg4",13385,"CCDS48829.1"
"CCDS48884.1|Mm108|chr11",6747,6452.93,0.999997,0.00403351,"Cacna1g",12291,"CCDS48884.1"
"CCDS48885.1|Mm108|chr11",6819,6524.93,1.39697e-08,5.57254e-11,"Cacna1g",12291,"CCDS48885.1"
"CCDS48886.1|Mm108|chr11",6798,6503.93,2.67415e-06,1.07017e-08,"Cacna1g",12291,"CCDS48886.1"
"CCDS48944.1|Mm108|chr11",4518,4223.93,95,0.585394,"Gpatch8",237943,"CCDS48944.1"
"CCDS48964.1|Mm108|chr11",8766,8471.93,39,0.119818,"Bptf",207165,"CCDS48964.1"
"CCDS49000.1|Mm108|chr11",3249,2954.93,0.999998,0.00880832,"Slc38a10",72055,"CCDS49000.1"
"CCDS49066.1|Mm108|chr12",624,330.592,2591.5,204.033,"Fam177a2",100101807,"CCDS49066.1"
"CCDS49091.1|Mm108|chr12",20625,20330.9,46,0.05889,"Syne2",319565,"CCDS49091.1"
